well,row,column,condition,site_fov,timepoint_day,file_name,mcherry_channel,registration_channel,time_index,cell_roi_id,mask_source,cell_roi_area,total_mcherry_intensity,diffuse_mcherry_integrated_intensity,diffuse_mcherry_mean_intensity,punctate_mcherry_integrated_intensity,puncta_count,puncta_density_per_area,mean_puncta_intensity,median_puncta_area,diffuse_to_punctate_ratio,rupture_like_score,mcherry_metric_interpretation
E20,E,20,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellE20_Channel405nm Binned,561nm Binned,488nm Binned_Seq0047.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,703297,24041352.0,17720464.0,25.810321807861328,6320886.0,732,0.0010408120609059319,345.4035869244018,17.0,2.80347786686822,2.80347786686822,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F06,F,06,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellF06_Channel405nm Binned,561nm Binned,488nm Binned_Seq0049.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,784357,16355211.0,12418606.0,16.218399047851562,3936605.0,833,0.001062016403243597,193.56377702142868,20.0,3.154648739204682,3.154648739204682,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F06,F,06,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellF06_Channel405nm Binned,561nm Binned,488nm Binned_Seq0049.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,722864,12487340.0,10147125.0,14.373390197753906,2340215.0,757,0.0010472232674458167,120.59553975315673,17.0,4.335979813818673,4.335979813818673,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F06,F,06,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellF06_Channel405nm Binned,561nm Binned,488nm Binned_Seq0049.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,793705,15977048.0,13173526.0,16.99711036682129,2803522.0,786,0.0009902923630303573,135.10113681181696,19.0,4.698920144017169,4.698920144017169,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F10,F,10,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellF10_Channel405nm Binned,561nm Binned,488nm Binned_Seq0053.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,646090,12988033.0,9891391.0,15.682672500610352,3096642.0,687,0.001063319351791448,182.67263158717705,19.0,3.1942313641669933,3.1942313641669933,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F10,F,10,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellF10_Channel405nm Binned,561nm Binned,488nm Binned_Seq0053.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,601319,10214933.0,8310095.0,14.150093078613281,1904838.0,575,0.0009562312183700228,115.07560610563858,20.0,4.362625588105465,4.362625588105465,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F10,F,10,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellF10_Channel405nm Binned,561nm Binned,488nm Binned_Seq0053.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,604963,13279807.0,10928058.0,18.49517250061035,2351749.0,624,0.0010314680401924887,150.13493183331613,17.0,4.646779056776618,4.646779056776618,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F07,F,07,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellF07_Channel405nm Binned,561nm Binned,488nm Binned_Seq0050.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,800009,16478554.0,12601727.0,16.13558006286621,3876827.0,875,0.001093737695449559,186.33146290806363,18.0,3.250526010058419,3.250526010058419,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F07,F,07,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellF07_Channel405nm Binned,561nm Binned,488nm Binned_Seq0050.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,797233,13811977.0,11316596.0,14.534208297729492,2495381.0,848,0.0010636789997390177,114.57848588925488,17.0,4.535017297957894,4.535017297957894,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F07,F,07,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellF07_Channel405nm Binned,561nm Binned,488nm Binned_Seq0050.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,810543,15938301.0,13110644.0,16.564258575439453,2827657.0,817,0.001007966264589284,131.57139165310994,17.0,4.636575086722104,4.636575086722104,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E18,E,18,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellE18_Channel405nm Binned,561nm Binned,488nm Binned_Seq0045.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,1049463,26730998.0,19244420.0,18.78464698791504,7486579.0,1138,0.0010843640985903416,274.20321198046105,18.0,2.570522531051556,2.570522531051556,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E18,E,18,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellE18_Channel405nm Binned,561nm Binned,488nm Binned_Seq0045.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,1031925,27394512.0,20585900.0,20.430444717407227,6808610.0,1066,0.001033020810619926,249.99044180005845,18.0,3.023509938151396,3.023509938151396,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E18,E,18,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellE18_Channel405nm Binned,561nm Binned,488nm Binned_Seq0045.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,1018578,39842432.0,30112504.0,30.26875114440918,9729932.0,1124,0.0011034991920097395,372.27051151859376,16.0,3.094831906327496,3.094831906327496,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F11,F,11,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellF11_Channel405nm Binned,561nm Binned,488nm Binned_Seq0054.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,653251,13249671.0,10131610.0,15.888460159301758,3118061.0,700,0.0010715636103104755,182.3742977142334,19.0,3.2493302728832925,3.2493302728832925,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F11,F,11,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellF11_Channel405nm Binned,561nm Binned,488nm Binned_Seq0054.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,677749,10963532.0,8815578.0,13.321130752563477,2147954.0,633,0.0009339740818489825,115.26972272008139,20.0,4.104174484181643,4.104174484181643,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F11,F,11,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellF11_Channel405nm Binned,561nm Binned,488nm Binned_Seq0054.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,601318,12811692.0,10677853.0,18.1784725189209,2133839.0,628,0.0010443725283443297,140.3634715839556,18.0,5.004057475749106,5.004057475749106,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E19,E,19,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellE19_Channel405nm Binned,561nm Binned,488nm Binned_Seq0046.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,930074,22910460.0,16729009.0,18.42401885986328,6181451.0,1001,0.0010762584482513474,256.8320606547993,18.0,2.7063239682717364,2.7063239682717364,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E19,E,19,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellE19_Channel405nm Binned,561nm Binned,488nm Binned_Seq0046.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,983536,22645584.0,16874848.0,17.574487686157227,5770736.0,971,0.0009872541523635258,213.1069663113595,18.0,2.924210707264563,2.924210707264563,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E19,E,19,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellE19_Channel405nm Binned,561nm Binned,488nm Binned_Seq0046.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,986959,34782284.0,26158012.0,27.14486312866211,8624269.0,1001,0.001014226528152624,333.61484255490603,18.0,3.033070049182947,3.033070049182947,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F12,F,12,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellF12_Channel405nm Binned,561nm Binned,488nm Binned_Seq0055.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,769371,16245053.0,12349026.0,16.44407844543457,3896027.0,825,0.0010723045188848132,193.23323820171933,20.0,3.1696458982437314,3.1696458982437314,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F12,F,12,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellF12_Channel405nm Binned,561nm Binned,488nm Binned_Seq0055.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,701643,12855636.0,10367113.0,15.127823829650879,2488523.0,697,0.0009933826746636204,128.87296711663092,18.0,4.165970336619687,4.165970336619687,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F12,F,12,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellF12_Channel405nm Binned,561nm Binned,488nm Binned_Seq0055.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,790136,14498480.0,11724915.0,15.199979782104492,2773565.0,766,0.0009694533599266842,131.36217644195955,19.0,4.227380645485422,4.227380645485422,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F09,F,09,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellF09_Channel405nm Binned,561nm Binned,488nm Binned_Seq0052.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,1021651,20783214.0,15791276.0,15.834075927734375,4991938.0,1087,0.0010639641129886195,186.85500900703718,19.0,3.1633557948830364,3.1633557948830364,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F09,F,09,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellF09_Channel405nm Binned,561nm Binned,488nm Binned_Seq0052.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,1076698,16647210.0,13472114.0,12.813097953796387,3175096.0,1096,0.0010179270324631254,107.32464361538852,17.0,4.243057217796173,4.243057217796173,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F09,F,09,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellF09_Channel405nm Binned,561nm Binned,488nm Binned_Seq0052.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,1046486,18737226.0,15307025.0,14.978897094726562,3430201.0,1033,0.0009871130621900465,123.27989480386977,18.0,4.462428003488874,4.462428003488874,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F13,F,13,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellF13_Channel405nm Binned,561nm Binned,488nm Binned_Seq0056.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,640684,13857873.0,10594373.0,16.940128326416016,3263500.0,708,0.0011050689575498919,193.42593783577956,18.0,3.2463223533006755,3.2463223533006755,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F13,F,13,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellF13_Channel405nm Binned,561nm Binned,488nm Binned_Seq0056.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,625485,10045388.0,8072073.0,13.216266632080078,1973315.0,659,0.001053582420040363,116.40086012798304,17.0,4.090615537811201,4.090615537811201,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F13,F,13,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellF13_Channel405nm Binned,561nm Binned,488nm Binned_Seq0056.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,656974,12879075.0,10582463.0,16.495046615600586,2296612.0,665,0.0010122166173988434,133.4806725408798,17.0,4.607858445394953,4.607858445394953,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F14,F,14,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellF14_Channel405nm Binned,561nm Binned,488nm Binned_Seq0057.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,598724,12742428.0,9740410.0,16.665485382080078,3002018.0,645,0.001077291038941019,194.59273232156917,19.0,3.244620785084152,3.244620785084152,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F14,F,14,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellF14_Channel405nm Binned,561nm Binned,488nm Binned_Seq0057.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,567119,10569055.0,8728052.0,15.75568675994873,1841003.0,578,0.0010191864494030014,122.61315186048462,18.0,4.740922203817842,4.740922203817842,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F14,F,14,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellF14_Channel405nm Binned,561nm Binned,488nm Binned_Seq0057.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,580577,10920109.0,8836250.0,15.587486267089844,2083859.0,545,0.0009387213065606479,134.91612957595686,20.0,4.2403300799122015,4.2403300799122015,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F20,F,20,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellF20_Channel405nm Binned,561nm Binned,488nm Binned_Seq0063.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,303778,6111472.0,4741993.0,15.986114501953125,1369479.0,330,0.0010863196149784175,172.96385081898083,18.0,3.4626255678229,3.4626255678229,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F20,F,20,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellF20_Channel405nm Binned,561nm Binned,488nm Binned_Seq0063.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,315700,5132571.0,4215019.0,13.675979614257812,917552.0,313,0.00099144757681029,104.370826757754,18.0,4.593765802914065,4.593765802914065,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F20,F,20,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellF20_Channel405nm Binned,561nm Binned,488nm Binned_Seq0063.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,346764,6434997.0,5295935.0,15.63994312286377,1139062.0,319,0.0009199340185229149,124.51906183894525,20.0,4.649382562139156,4.649382562139156,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F16,F,16,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellF16_Channel405nm Binned,561nm Binned,488nm Binned_Seq0059.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,555534,11752486.0,9003519.0,16.603050231933594,2748967.0,588,0.0010584410675115142,189.62439542238405,20.0,3.275237207284309,3.275237207284309,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F16,F,16,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellF16_Channel405nm Binned,561nm Binned,488nm Binned_Seq0059.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,500828,9544245.0,7801629.0,15.950468063354492,1742616.0,544,0.0010862012507266243,130.0098707114949,16.0,4.476963943861139,4.476963943861139,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F16,F,16,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellF16_Channel405nm Binned,561nm Binned,488nm Binned_Seq0059.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,491924,10529731.0,8679227.0,18.065689086914062,1850504.0,490,0.0009960888267273073,144.82042032358598,18.0,4.690196292466976,4.690196292466976,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F18,F,18,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellF18_Channel405nm Binned,561nm Binned,488nm Binned_Seq0061.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,712279,15212341.0,11784131.0,16.951364517211914,3428210.0,770,0.0010810370655303875,180.92597566084427,19.0,3.43740056764217,3.43740056764217,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F18,F,18,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellF18_Channel405nm Binned,561nm Binned,488nm Binned_Seq0061.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,698166,11693821.0,9499010.0,13.934316635131836,2194811.0,703,0.0010069238547838093,114.5255108232349,18.0,4.327939854500307,4.327939854500307,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F18,F,18,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellF18_Channel405nm Binned,561nm Binned,488nm Binned_Seq0061.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,706031,14159592.0,11683108.0,16.946260452270508,2476484.0,688,0.000974461461322556,132.76914125265077,19.0,4.7176190114675824,4.7176190114675824,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F19,F,19,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellF19_Channel405nm Binned,561nm Binned,488nm Binned_Seq0062.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,623986,12458058.0,9491064.0,15.58405590057373,2966994.0,636,0.0010192536370991988,181.40749308748065,21.0,3.1988821008727357,3.1988821008727357,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F19,F,19,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellF19_Channel405nm Binned,561nm Binned,488nm Binned_Seq0062.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,594107,11056838.0,9169723.0,15.804363250732422,1887115.0,639,0.00107556382940939,120.22619291612986,17.0,4.859122523002117,4.859122523002117,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F19,F,19,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellF19_Channel405nm Binned,561nm Binned,488nm Binned_Seq0062.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,618377,12260887.0,10229015.0,16.935510635375977,2031872.0,608,0.000983218974830915,126.26164402459797,17.0,5.03428119487594,5.03428119487594,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F15,F,15,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellF15_Channel405nm Binned,561nm Binned,488nm Binned_Seq0058.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,1023558,21722620.0,16736128.0,16.751724243164062,4986491.0,1084,0.0010590508793824492,187.29503744906606,20.0,3.356293634140048,3.356293634140048,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F15,F,15,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellF15_Channel405nm Binned,561nm Binned,488nm Binned_Seq0058.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,966490,19006786.0,15668476.0,16.59792709350586,3338310.0,1019,0.0010543306190430792,129.1948312978398,17.0,4.693535351718476,4.693535351718476,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F15,F,15,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellF15_Channel405nm Binned,561nm Binned,488nm Binned_Seq0058.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,991030,19943776.0,16331115.0,16.877159118652344,3612661.0,1010,0.0010191417010574663,137.66606622828115,17.0,4.520522407166208,4.520522407166208,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F17,F,17,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellF17_Channel405nm Binned,561nm Binned,488nm Binned_Seq0060.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,878337,18040776.0,13671628.0,15.946453094482422,4369149.0,905,0.00103035623001077,187.8006104948771,20.0,3.1291283497076594,3.1291283497076594,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F17,F,17,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellF17_Channel405nm Binned,561nm Binned,488nm Binned_Seq0060.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,838853,13651808.0,11010721.0,13.442889213562012,2641087.0,869,0.0010359383586861632,114.61199959951385,17.0,4.169011092779538,4.169011092779538,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
F17,F,17,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellF17_Channel405nm Binned,561nm Binned,488nm Binned_Seq0060.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,860939,15370509.0,12325226.0,14.662903785705566,3045283.0,802,0.0009315410267150965,133.31938920056731,20.0,4.047317113055159,4.047317113055159,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I12,I,12,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellI12_Channel405nm Binned,561nm Binned,488nm Binned_Seq0103.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,180140,4511690.0,3301916.0,18.774005889892578,1209774.0,221,0.0012268235816518995,261.53972152779005,16.0,2.7293659807511736,2.7293659807511736,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I12,I,12,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellI12_Channel405nm Binned,561nm Binned,488nm Binned_Seq0103.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,153889,3587440.0,2789507.0,18.554162979125977,797933.0,151,0.0009812267283497765,193.16079509810896,18.0,3.4959163237972413,3.4959163237972413,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I12,I,12,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellI12_Channel405nm Binned,561nm Binned,488nm Binned_Seq0103.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,217652,7444796.0,5319031.0,25.033679962158203,2125765.0,213,0.0009786264311792282,375.3271437094245,19.0,2.5021726296168665,2.5021726296168665,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I05,I,05,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellI05_Channel405nm Binned,561nm Binned,488nm Binned_Seq0096.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,433378,10632328.0,7580102.0,17.91550064086914,3052226.0,471,0.0010868110517813852,274.4271283969758,19.0,2.4834668206081454,2.4834668206081454,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I05,I,05,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellI05_Channel405nm Binned,561nm Binned,488nm Binned_Seq0096.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,403754,9115005.0,6790585.0,17.22733497619629,2324420.0,407,0.0010080395488316944,208.76116172921746,18.0,2.9214105024036443,2.9214105024036443,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I05,I,05,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellI05_Channel405nm Binned,561nm Binned,488nm Binned_Seq0096.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,538183,16575903.0,12088526.0,23.0074462890625,4487377.0,536,0.0009959437589054357,319.7894316431302,20.0,2.6938957881179375,2.6938957881179375,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I06,I,06,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellI06_Channel405nm Binned,561nm Binned,488nm Binned_Seq0097.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,659232,15692684.0,11191609.0,17.388723373413086,4501075.0,732,0.0011103829911152518,263.33179019448534,18.0,2.4864302416639386,2.4864302416639386,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I06,I,06,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellI06_Channel405nm Binned,561nm Binned,488nm Binned_Seq0097.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,662397,14900816.0,11030428.0,17.054954528808594,3870388.0,659,0.0009948716555162615,215.5884706210656,18.0,2.849954061452534,2.849954061452534,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I06,I,06,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellI06_Channel405nm Binned,561nm Binned,488nm Binned_Seq0097.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,675584,23035872.0,16920208.0,25.64997100830078,6115663.0,706,0.0010450217885547245,346.4057537435472,17.0,2.7667005196324967,2.7667005196324967,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I07,I,07,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellI07_Channel405nm Binned,561nm Binned,488nm Binned_Seq0098.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,780580,19037264.0,13630646.0,17.888408660888672,5406618.0,861,0.0011030259550576455,265.40078221408606,17.0,2.5211039507502617,2.5211039507502617,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I07,I,07,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellI07_Channel405nm Binned,561nm Binned,488nm Binned_Seq0098.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,838875,19492146.0,14517197.0,17.72307014465332,4974949.0,824,0.000982267918341848,221.11057568522332,18.0,2.918059461513491,2.918059461513491,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I07,I,07,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellI07_Channel405nm Binned,561nm Binned,488nm Binned_Seq0098.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,883326,27379894.0,19749354.0,22.899633407592773,7630540.0,865,0.0009792534126687323,328.1173009089652,18.0,2.5881987382278857,2.5881987382278857,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I08,I,08,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellI08_Channel405nm Binned,561nm Binned,488nm Binned_Seq0099.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,730138,17551864.0,12837725.0,18.011640548706055,4714139.0,786,0.0010765088243577562,246.50982299105812,18.0,2.723238538362419,2.723238538362419,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I08,I,08,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellI08_Channel405nm Binned,561nm Binned,488nm Binned_Seq0099.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,680974,14436743.0,10508759.0,15.806685447692871,3927984.0,631,0.0009266139382694103,209.680093913373,19.0,2.675356875180073,2.675356875180073,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I08,I,08,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellI08_Channel405nm Binned,561nm Binned,488nm Binned_Seq0099.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,685965,20850758.0,14670574.0,21.909196853637695,6180184.0,652,0.0009504858119569504,338.4154617449989,19.0,2.373808611523156,2.373808611523156,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
I11,I,11,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellI11_Channel405nm Binned,561nm Binned,488nm Binned_Seq0102.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,794243,19896860.0,14373097.0,18.535743713378906,5523764.0,901,0.0011344135233157429,271.5594226697441,18.0,2.602047625495477,2.602047625495477,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
